===== 工作表: Records =====
交易品种	开仓方向	平仓时间	建仓价	平仓价格	平仓量	平仓交易量	净值($)	账户余额 $
黄金美元	卖出	25/01/2023 00:16:56.007	1932.86	1935.45	0.01	1	-2.71	350.91
黄金美元	卖出	25/01/2023 00:29:27.084	1932.86	1935.6	0.05	5	-14.28	336.63
黄金美元	卖出	25/01/2023 00:29:27.197	1933.64	1935.6	0.01	1	-2.08	334.55
黄金美元	卖出	25/01/2023 00:29:27.323	1933.64	1935.59	0.08	8	-16.52	318.03
黄金美元	卖出	25/01/2023 00:29:44.337	1932.86	1935.62	0.01	1	-2.88	315.15
黄金美元	卖出	25/01/2023 00:29:44.904	1932.86	1935.74	0.09	9	-26.95	288.2
黄金美元	卖出	25/01/2023 00:29:45.143	1933.64	1935.81	0.05	5	-11.43	276.77
黄金美元	卖出	25/01/2023 00:29:45.419	1932.86	1935.82	0.01	1	-3.08	273.69
黄金美元	卖出	25/01/2023 00:29:46.569	1933.64	1935.92	0.05	5	-11.98	261.71
黄金美元	卖出	25/01/2023 00:29:57.897	1932.86	1935.94	0.01	1	-3.2	258.51
黄金美元	卖出	25/01/2023 00:29:58.111	1932.86	1935.94	0.04	4	-12.78	245.73
黄金美元	卖出	25/01/2023 00:30:01.078	1933.64	1936.04	0.01	1	-2.52	243.21
黄金美元	卖出	25/01/2023 00:30:02.345	1932.86	1936.06	0.01	1	-3.32	239.89
黄金美元	卖出	25/01/2023 00:30:16.069	1933.64	1936.12	0.03	3	-7.78	232.11
黄金美元	卖出	25/01/2023 00:45:53.340	1932.86	1931.61	0.14	14	15.92	248.03
黄金美元	卖出	25/01/2023 00:45:54.464	1933.64	1931.61	0.11	11	21.07	269.1
黄金美元	卖出	25/01/2023 00:46:31.527	1919.93	1932	0.01	1	-12.19	256.91
黄金美元	卖出	25/01/2023 00:46:31.561	1927.73	1932	0.05	5	-21.93	234.98
黄金美元	卖出	25/01/2023 00:46:31.561	1925.42	1932	0.01	1	-6.7	228.28
黄金美元	卖出	25/01/2023 00:46:31.563	1928.08	1932	0.05	5	-20.18	201.44
黄金美元	卖出	25/01/2023 00:46:31.563	1925.46	1932	0.01	1	-6.66	221.62
黄金美元	买入	25/01/2023 00:49:51.116	1932.13	1930.29	0.1	10	-19.56	181.88
黄金美元	买入	25/01/2023 03:49:04.571	1936.42	1937.04	1	100	50.38	232.26
黄金美元	买入	25/01/2023 03:49:07.254	1935.17	1937.03	0.5	50	87.19	319.45
黄金美元	买入	25/01/2023 03:51:28.103	1932.18	1937.34	0.5	50	252.19	571.64
US30	买入	25/01/2023 12:51:15.946	33655.1	33655.6	1	1	0.5	572.14
US30	买入	25/01/2023 12:58:22.636	33776.9	33644.6	1	1	-137.52	434.62
黄金美元	买入	25/01/2023 13:23:44.125	1928.55	1927.14	1	100	-152.57	282.05
黄金美元	买入	25/01/2023 13:31:35.958	1928.39	1927.06	0.17	17	-24.58	257.47
黄金美元	买入	25/01/2023 13:31:36.072	1928.04	1927.06	0.01	1	-1.1	256.37
黄金美元	买入	25/01/2023 13:31:37.523	1927.65	1927.03	0.03	3	-2.21	254.16
黄金美元	买入	25/01/2023 13:31:37.777	1928.04	1927.03	0.02	2	-2.26	251.9
黄金美元	买入	25/01/2023 13:32:12.861	1928.04	1927	0.04	4	-4.63	247.27
黄金美元	买入	25/01/2023 13:32:14.058	1927.65	1926.96	0.05	5	-4.03	243.24
黄金美元	买入	25/01/2023 13:32:15.367	1928.04	1926.94	0.03	3	-3.65	239.59
黄金美元	买入	25/01/2023 13:32:16.237	1927.65	1926.92	0.02	2	-1.7	237.89
黄金美元	买入	25/01/2023 13:32:16.307	1928.39	1926.92	0.33	33	-52.32	185.57
黄金美元	买入	25/01/2023 13:32:16.344	1928.04	1926.92	0.01	1	-1.24	184.33
黄金美元	买入	25/01/2023 13:32:53.420	1927.65	1926.92	0.4	40	-33.81	150.52
黄金美元	买入	25/01/2023 13:33:01.674	1928.04	1926.82	0.39	39	-52.06	98.46
黄金美元	买入	25/01/2023 14:04:54.177	1927.61	1926.54	0.35	35	-41.49	56.97
黄金美元	卖出	25/01/2023 14:22:08.181	1926.72	1928.37	0.22	22	-38.84	18.13
黄金美元	买入	25/01/2023 15:25:27.510	1933.63	1931.23	0.01	1	-2.52	15.61
黄金美元	买入	25/01/2023 15:25:31.400	1931.41	1931.15	0.01	1	-0.38	15.23
黄金美元	买入	25/01/2023 15:25:32.314	1928.53	1931.04	0.01	1	2.39	17.62
黄金美元	买入	25/01/2023 15:25:33.203	1933.63	1931.04	0.01	1	-2.71	14.91
黄金美元	买入	25/01/2023 15:25:39.950	1931.41	1930.97	0.01	1	-0.56	14.35
黄金美元	买入	25/01/2023 15:25:40.576	1928.53	1930.88	0.01	1	2.23	16.58
黄金美元	买入	25/01/2023 15:25:41.520	1933.63	1930.83	0.01	1	-2.92	13.66
黄金美元	买入	25/01/2023 15:26:12.382	1931.41	1930.72	0.01	1	-0.81	12.85
黄金美元	买入	25/01/2023 15:30:31.392	1928.53	1930.62	0.01	1	1.97	14.82
黄金美元	买入	25/01/2023 15:30:32.163	1933.63	1930.52	0.01	1	-3.23	11.59
黄金美元	买入	25/01/2023 15:30:38.291	1931.41	1930.43	0.01	1	-1.1	10.49
黄金美元	买入	25/01/2023 15:30:55.066	1928.53	1930.31	0.01	1	1.66	12.15
黄金美元	买入	25/01/2023 15:31:07.455	1933.63	1930.12	0.01	1	-3.63	8.52
黄金美元	买入	25/01/2023 15:31:09.179	1931.41	1930	0.01	1	-1.53	6.99
黄金美元	买入	25/01/2023 15:31:32.837	1928.53	1929.71	0.01	1	1.06	8.05
黄金美元	买入	25/01/2023 15:31:40.944	1933.63	1929.43	0.01	1	-4.31	3.74
黄金美元	买入	25/01/2023 15:32:44.173	1931.41	1929.02	0.01	1	-2.5	1.24
黄金美元	买入	25/01/2023 15:33:27.977	1928.53	1928.26	0.01	1	-0.38	0.86
US30	买入	22/02/2024 18:51:35.709	38740.13	38744.63	1	1	4.5	213.36
黄金美元	买入	22/02/2024 18:59:06.574	2030.72	2029.26	0.01	1	-1.58	211.78
黄金美元	买入	22/02/2024 18:59:06.575	2030.4	2029.26	0.01	1	-1.26	210.52
黄金美元	买入	22/02/2024 19:13:05.161	2028.59	2028.18	0.01	1	-0.53	209.99
黄金美元	买入	22/02/2024 19:13:25.038	2028.07	2027.76	0.01	1	-0.43	209.56
US30	买入	22/02/2024 19:16:33.089	38753.38	38762.63	1	1	9.25	218.81
黄金美元	卖出	22/02/2024 19:26:48.297	2028.8	2028.46	0.02	2	0.44	219.25
US30	买入	22/02/2024 19:46:02.538	38795.63	38800.13	1	1	4.5	223.75
黄金美元	卖出	22/02/2024 19:51:03.284	2027.74	2029.33	0.01	1	-1.71	222.04
黄金美元	卖出	22/02/2024 19:51:03.285	2027.76	2029.33	0.01	1	-1.69	220.35
US2000	卖出	22/02/2024 19:52:19.601	2011.44	2010.74	1	1	0.7	221.05
黄金美元	买入	22/02/2024 20:21:33.945	2029.26	2028.53	0.05	5	-4.25	216.8
ETHUSD	买入	22/02/2024 20:33:13.205	2991.6	2983.2	0.01	0.01	-0.08	216.72
US30	买入	22/02/2024 21:35:54.645	38787.13	38822.13	1	1	35	251.72
黄金美元	卖出	22/02/2024 23:20:40.457	2023.25	2021.63	0.01	1	1.5	253.22
黄金美元	卖出	22/02/2024 23:21:22.550	2022.55	2022	0.01	1	0.43	253.65
US30	卖出	22/02/2024 23:59:56.317	38862.88	38849.88	1	1	13	266.65
黄金美元	卖出	23/02/2024 00:33:03.305	2022.78	2021.89	0.01	1	0.77	267.42
黄金美元	卖出	23/02/2024 00:33:16.542	2022.78	2021.9	0.01	1	0.76	268.18
黄金美元	卖出	23/02/2024 00:34:03.823	2022.39	2021.73	0.05	5	2.7	270.88
US30	卖出	23/02/2024 00:36:34.908	38907.38	38901.88	1	1	5.5	276.38
US30	买入	23/02/2024 00:39:13.989	38892.88	38896.38	1	1	3.5	279.88
US30	卖出	23/02/2024 00:58:32.767	38878.38	38875.88	1	1	2.5	282.38
US30	卖出	23/02/2024 01:00:32.894	38863.13	38854.63	1	1	8.5	290.88
US30	卖出	23/02/2024 01:01:21.080	38864.38	38858.63	1	1	5.75	296.63
US30	卖出	23/02/2024 01:23:30.521	38862.88	38911.88	1	1	-49	247.63
US30	卖出	23/02/2024 10:40:33.704	39053.53	39123.46	1	1	-67.9	179.73
澳元美元	买入	23/02/2024 12:19:25.056	0.65698	0.6571	0.4	40000	3.22	182.95
澳元美元	买入	23/02/2024 13:31:47.452	0.65722	0.65676	0.08	8000	-4	178.95
澳元美元	买入	23/02/2024 13:31:47.561	0.65695	0.65676	0.01	1000	-0.23	178.72
澳元美元	买入	23/02/2024 13:31:47.673	0.65695	0.65676	0.09	9000	-2.07	176.65
澳元美元	买入	23/02/2024 13:31:53.045	0.65695	0.65674	0.18	18000	-4.49	172.16
澳元美元	买入	23/02/2024 13:31:53.159	0.65722	0.65674	0.01	1000	-0.52	171.64
澳元美元	买入	23/02/2024 13:31:59.160	0.65722	0.65672	0.16	16000	-8.64	163
澳元美元	买入	23/02/2024 13:31:59.268	0.65695	0.65672	0.01	1000	-0.27	162.73
澳元美元	买入	23/02/2024 13:35:09.938	0.65695	0.65671	0.07	7000	-1.96	160.77
澳元美元	买入	23/02/2024 13:35:10.047	0.65695	0.65671	0.01	1000	-0.28	160.49
澳元美元	买入	23/02/2024 13:35:11.686	0.65695	0.6567	0.07	7000	-2.03	158.46
澳元美元	买入	23/02/2024 13:38:42.323	0.65695	0.65668	0.07	7000	-2.17	156.29
澳元美元	买入	23/02/2024 13:38:42.438	0.65722	0.65668	0.01	1000	-0.58	155.71
澳元美元	买入	23/02/2024 13:38:42.548	0.65695	0.65668	0.07	7000	-2.17	153.54
澳元美元	买入	23/02/2024 13:38:50.553	0.65722	0.65665	0.2	20000	-12.19	141.35
澳元美元	买入	23/02/2024 13:38:50.668	0.65695	0.65665	0.01	1000	-0.34	141.01
澳元美元	买入	23/02/2024 13:38:51.211	0.65695	0.65664	0.06	6000	-2.1	138.91
澳元美元	买入	23/02/2024 13:38:51.328	0.65695	0.65664	0.01	1000	-0.35	138.56
澳元美元	买入	23/02/2024 13:38:57.266	0.65695	0.65663	0.05	5000	-1.8	136.76
澳元美元	买入	23/02/2024 13:38:57.374	0.65695	0.65663	0.01	1000	-0.36	136.4
澳元美元	买入	23/02/2024 13:39:08.185	0.65695	0.65662	0.05	5000	-1.85	134.55
澳元美元	买入	23/02/2024 13:39:08.306	0.65695	0.65662	0.01	1000	-0.37	134.18
澳元美元	买入	23/02/2024 13:39:09.758	0.65695	0.65662	0.05	5000	-1.85	132.33
澳元美元	买入	23/02/2024 13:39:11.856	0.65695	0.6566	0.05	5000	-1.95	130.38
澳元美元	买入	23/02/2024 13:39:11.966	0.65695	0.65661	0.01	1000	-0.38	130
澳元美元	买入	23/02/2024 13:39:18.755	0.65695	0.65659	0.05	5000	-2	128
澳元美元	买入	23/02/2024 13:39:23.583	0.65695	0.65658	0.05	5000	-2.05	125.95
澳元美元	买入	23/02/2024 13:51:00.789	0.65722	0.65656	0.05	5000	-3.5	122.45
